"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os06g12370",84.2106301724423,2.70352858559027,0.467085447432369,5.78808138950149,7.11949154324008e-09,1.39182592385501e-07
"Os09g28300",95.7453180423062,-2.098518099157,0.362672554501362,-5.78626111380899,7.19703134619405e-09,1.40584347099014e-07
"Os07g42834",36.9527407173851,3.25436582605562,0.562995340676528,5.7804489503323,7.45015428989592e-09,1.45410831500926e-07
"Os08g35210",1420.20566780279,0.934692060740305,0.161764109763496,5.77811766841762,7.55409725441778e-09,1.47320188155994e-07
"Os05g19380",1004.59727517468,-0.840105252586977,0.145533515426147,-5.77258956555133,7.80624259662332e-09,1.521143632198e-07
"Os05g48200",842.504838478141,-0.972605636441921,0.16851797519261,-5.77152458264626,7.85574955958854e-09,1.52955317819474e-07
"Os03g02690",926.514734690321,-0.882116728896241,0.152856251263397,-5.77089076570515,7.88535804273851e-09,1.5340779358591e-07
"Os06g34730",139.622772368411,-1.70659333707161,0.295737918811965,-5.77062739849973,7.89769301354869e-09,1.53412383772608e-07
"Os12g22970",41.120901047889,2.68962276028793,0.46608954982771,5.7706137399608,7.89833323139023e-09,1.53412383772608e-07
"Os04g44354",51.2405899943227,-2.21319560748056,0.383589130992907,-5.76970364554329,7.94110605761764e-09,1.54118887508236e-07
"Os07g18874",466.751029985782,-1.0908906739407,0.189228413543964,-5.76494118145347,8.168632454683e-09,1.58279575761094e-07
"Os10g29470",3923.41577464982,-0.92929836241606,0.161196586928481,-5.76500024053468,8.16577247683312e-09,1.58279575761094e-07
"Os02g04460",1622.50822398206,-0.848217936482071,0.147227440362476,-5.76127612076763,8.34803403259097e-09,1.61625723211377e-07
"Os02g26470",30.3754832186395,2.79219106682236,0.484668172671166,5.76103656948148,8.35989230358322e-09,1.61725306129961e-07
"Os01g47690",1035.02674081338,0.991628172363227,0.172155368045451,5.76007697942607,8.40755835489303e-09,1.62516888425039e-07
"Os01g53820",55.9475402067987,2.13220868876119,0.370340845982607,5.75742241745955,8.54080002393923e-09,1.64960038954752e-07
"Os02g42570",1846.18951577193,-0.952826146794411,0.165549506578403,-5.755536011478,8.63673073755165e-09,1.66679214594496e-07
"Os07g43810",4449.49504032253,-0.753726974667828,0.130965099902817,-5.75517428098885,8.65524538884133e-09,1.66902790384502e-07
"Os03g08090",362.90406563872,-1.12739742194894,0.195941747090751,-5.75373772403276,8.72915512382468e-09,1.68193360925854e-07
"Os01g72460",576.466864400611,0.957785003037056,0.166473467284186,5.75337931420643,8.7476904541588e-09,1.68415767057086e-07
"Os06g24730",2947.79225455711,0.798740463447144,0.138853845864544,5.75238271921068,8.79943116947429e-09,1.69276597217882e-07
"Os12g39420",1795.34520862615,0.665333004355289,0.11566864740106,5.75206003791477,8.81624764491224e-09,1.69464744236003e-07
"Os01g58114",1094.19687237294,0.677665227326154,0.11782144386476,5.75162894883555,8.83876253033574e-09,1.69762037913187e-07
"Os05g12640",186.707212774264,-1.75458768242615,0.305097370203216,-5.75091054130513,8.8764077151988e-09,1.70349226948656e-07
"Os05g31040",187.202805516515,-1.32457372753297,0.230414508586913,-5.74865591431863,8.99556713210499e-09,1.72498594249004e-07
"Os04g30490",433.922842452484,1.14601675855651,0.199437395495843,5.74624811814893,9.12453867206542e-09,1.74832548859742e-07
"Os04g56320",1268.15527866841,-0.696914973995065,0.12129343358282,-5.74569416834266,9.15446388914063e-09,1.75266504586607e-07
"Os04g48130",166.542324246797,-1.42028139972469,0.247236938398223,-5.7446165161496,9.21295389264067e-09,1.76246222799246e-07
"Os12g06670",1197.69989993876,-0.700269702771265,0.121926489257899,-5.74337625099708,9.28071947946148e-09,1.77401689414944e-07
"Os12g06020",766.535428779122,0.773774207205513,0.1347467874465,5.74243157754491,9.33265936615424e-09,1.78253053793676e-07
"Os07g43530",152.505866927178,1.46095662275326,0.25476404494985,5.73454791487881,9.77727825654324e-09,1.86597263715407e-07
"Os03g27120",4088.92076328693,-0.986073368595854,0.172031092855643,-5.73194852295278,9.92834072204013e-09,1.89330234592507e-07
"Os01g61610",46.4077019435761,3.24069541756432,0.565454195505087,5.73113692200938,9.97596953345768e-09,1.90087995421937e-07
"Os12g01490",233.930147803707,1.29703647164423,0.226323239573455,5.73090273048724,9.9897543040837e-09,1.90200183726368e-07
"Os01g72170",379.759318739447,1.26942519520653,0.221515854423966,5.73062907170942,1.00058856187295e-08,1.90356836593286e-07
"Os01g53330",1680.36513637162,-0.910565005062418,0.158996074774265,-5.72696531254116,1.02243063934692e-08,1.94358657842704e-07
"Os03g09220",4031.60168323617,-0.763073216907911,0.133432251278023,-5.71880643247148,1.07274915001583e-08,2.03763117335421e-07
"Os02g49680",3023.63760996783,-1.10084652907781,0.192501611845511,-5.71863538452484,1.07382940125533e-08,2.03807573910439e-07
