"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os04g56500",313.496920823153,-0.218962427373846,0.151669366513312,-1.44368261309134,0.148828274435598,0.316674051549752
"Os08g44430",1359.07938076104,-0.171213748810766,0.118597456500857,-1.44365447508167,0.148836193242368,0.316674051549752
"Os12g40460",53.4463158639902,-0.536030407479619,0.371282989130771,-1.44372466062759,0.148816441706485,0.316674051549752
"Os08g42710",9.24062320626777,1.05271949483654,0.729291567650897,1.44348233481902,0.148884645232033,0.316751135472303
"Os08g12800",99.3864857179649,-0.350809504523166,0.243067036658698,-1.44326235817716,0.148946579160788,0.316831730763822
"Os11g05614",122.340230080284,0.344633797340192,0.238788280552273,1.44326093618631,0.148946979583085,0.316831730763822
"Os06g19370",2444.4037696996,-0.229223428779315,0.158849529719831,-1.443022394738,0.149014162755073,0.316948623423975
"Os04g38960",279.612783995322,-0.219866467932258,0.152377424922155,-1.44290709758733,0.149046643509202,0.316991691960687
"Os11g02290",123.122240558957,0.361303933481525,0.250495856399771,1.44235493023451,0.149202271380269,0.31729664063841
"Os12g33289",113.985638409918,0.32832201617322,0.227647318609511,1.44223976886106,0.149234745135047,0.317339658667001
"Os02g23939",199.092151990623,0.250614987895358,0.173880751203836,1.44130380252135,0.149498873511579,0.317863778519914
"Os10g30640",259.070536600002,-0.258367570294524,0.179262648927473,-1.44127944019758,0.14950575328494,0.317863778519914
"Os06g03840",285.145856904518,0.235948431906157,0.163733724023486,1.44104968792082,0.149570645824893,0.317975659274168
"Os05g33550",256.630076138604,-0.23960228024126,0.166284543407662,-1.44091732960323,0.149608039616244,0.318029066250099
"Os02g37950",233.711044595975,0.250519511672158,0.173875520480156,1.4407980547253,0.149641743191803,0.318074620637759
"Os05g49810",174.27138494796,-0.276523212527053,0.191937547734129,-1.44069368287487,0.149671240361782,0.31811122725954
"Os01g04190",1980.67530104563,-0.161290860266956,0.111966684253334,-1.44052546829039,0.149718789854804,0.318153248261365
"Os01g25730",9.99480488508194,0.971035386198584,0.674085111269634,1.44052341457245,0.149719370453828,0.318153248261365
"Os08g03676",24.4467026648012,0.634618098522325,0.44055604572091,1.4404934506888,0.149727841628231,0.318153248261365
"Os02g02770",170.802568902957,-0.289947601198106,0.20129886357984,-1.44038369636949,0.149758873705277,0.318193097652886
"Os04g41450",342.006269076427,0.25070819687516,0.174080408834644,1.44018616772266,0.149814735569181,0.318259600973468
"Os12g14840",476.265857435038,0.236096197308518,0.163930994582111,1.44021695171416,0.149806028692128,0.318259600973468
"Os02g18530",4.06954715996989,1.71956788796321,1.19420360758617,1.43992856581547,0.149887610262653,0.318361144610944
